episode,mean_reward,max_reward,min_reward,min_cost,min_index,converged,timestep_final,consumption,generation,loads,losses,actor_losses,critic_losses
305,-0.012243942,0.011799097,-2.0,742.0794492946342,78,0,78,193.37905800874333,193.37905799890876,90.0-20.0-68.0-26.0-22.0,-0.3678021,-0.46813846,0.20276968
306,-0.13288866,0.011799097,-2.0,778.5046374045111,73,0,103,193.42068990180633,193.42068989113662,92.0-25.0-56.99999999999999-23.0-22.0,1.5993898,0.07630222,3.0482364
307,-0.052349415,0.011640797,-2.0,740.9254620468213,81,0,88,193.38650265487968,193.38650264434838,100.0-22.0-63.0-23.0-20.0,0.4253682,0.04866825,0.7553644
308,-0.060338706,0.011799097,-2.0,750.0318339559064,82,0,88,193.38727138612484,193.38727137564015,100.0-22.0-62.0-22.0-22.0,0.5847871,0.03526559,1.1008569
309,-0.30080312,0.011799097,-2.0,786.4722985009521,73,0,123,193.50082578455437,193.5008257724671,100.0-25.0-46.0-23.0-20.0,3.3955803,0.021433651,6.750129
310,-0.012613115,0.011799097,-2.0,773.0594631283863,83,0,83,193.25438492228773,193.25438491272473,97.0-23.0-68.0-23.0-23.0,-0.4229299,-0.61302334,0.38202798
311,-0.012723393,0.0118785035,-2.0,782.3134800027585,67,0,67,193.57615979933712,193.57615978944375,76.0-22.0-68.0-20.0-23.0,-0.6478512,-0.7710397,0.24820736
312,-0.012563076,0.0118785035,-2.0,768.8601965888109,68,0,68,193.5756185450694,193.5756185349407,79.0-20.0-66.0-22.0-23.0,-0.61162716,-0.6974628,0.17348433
313,-0.068488404,0.011640797,-2.0,762.5935942356076,82,0,89,193.36771293888683,193.3677129284773,100.0-23.0-62.0-20.0-22.0,0.5885919,0.026758157,1.1254486
314,-0.22102508,0.011799097,-2.0,767.1074396693573,81,0,118,193.3860347748404,193.3860347640248,100.0-23.0-56.99999999999999-23.0-22.0,2.3446844,0.031501707,4.6281238
315,-0.012333009,0.011754961,-2.0,749.5536932678019,72,0,72,193.52205504378963,193.522055033482,87.0-20.0-66.0-22.0-22.0,-0.5294482,-0.67693514,0.2967646
316,-0.012380657,0.0118785035,-2.0,753.5521763119278,78,0,78,193.41674752301137,193.4167475128364,95.0-20.0-66.0-22.0-23.0,-0.3750985,-0.4730673,0.19770043
317,-0.012577802,0.0118785035,-2.0,769.0670254152551,71,0,86,193.47358783459651,193.47358782385734,89.0-22.0-56.99999999999999-25.0-23.0,-0.3765501,-0.4445834,0.13783027
318,-0.17232236,0.0118785035,-2.0,748.6604146943629,83,0,103,193.49457555147316,193.49457554024602,100.0-20.0-56.99999999999999-22.0-22.0,2.2920425,0.15887453,4.2681212
319,-0.28429288,0.0118785035,-1.0,746.1860741731551,89,0,124,193.41890663031415,193.4189066189223,100.0-20.0-50.0-30.0-22.0,3.1285722,0.024039948,6.210815
320,-0.3405346,0.0118785035,-1.0,766.4715550951908,82,0,124,193.57769850788534,193.57769849552687,100.0-22.0-47.0-23.0-22.0,4.1549163,-0.0026907264,8.316911
321,-0.2693585,0.011799097,-1.0,808.7880832808752,80,0,124,193.37341097977108,193.3734109684482,100.0-25.0-47.0-23.0-25.0,2.5550241,0.0043943175,5.102933
322,-0.35703886,0.0118785035,-1.0,787.8442172670183,66,0,124,193.7078909563613,193.7078909429926,100.0-22.0-39.0-23.0-22.0,4.0444274,-0.0031955552,8.096928
323,-0.2604571,0.011799097,-2.0,759.9660342095876,84,0,115,193.37399648659633,193.3739964758665,100.0-22.0-56.99999999999999-23.0-23.0,3.0770388,0.0051829307,6.145436
324,-0.3167722,0.0118785035,-1.0,786.4094584442354,85,0,124,193.38393202387084,193.383932012777,100.0-23.0-52.0-23.0-23.0,3.1130552,0.010818622,6.2061954
325,-0.30858552,0.0118785035,-2.0,759.9435887704859,83,0,121,193.5195430767545,193.51954306507517,100.0-20.0-52.0-22.0-25.0,2.8243468,0.0121258795,5.6261997
326,-0.17219995,0.0118785035,-2.0,738.387995730225,83,0,103,193.33983576322996,193.3398357529772,100.0-22.0-63.0-25.0-20.0,2.5838385,0.11836182,4.932774
327,-0.06857188,0.0118785035,-2.0,769.5991648619187,87,0,94,193.22539044537567,193.2253904356087,100.0-23.0-65.0-25.0-23.0,0.64353067,-0.30219194,1.8933398
328,-0.044761743,0.0118785035,-2.0,785.5315378702335,87,0,91,193.1638724381634,193.1638724287841,100.0-26.0-66.0-23.0-22.0,0.33181906,-0.43318072,1.5319109
329,-0.012480154,0.0118785035,-2.0,761.901676697625,83,0,83,193.27451561067946,193.27451560096495,98.0-23.0-68.0-23.0-22.0,0.03288737,-0.665082,1.3978273
330,-0.23725885,0.011799097,-2.0,791.7529391802589,80,0,118,193.34370006705277,193.34370005652883,100.0-22.0-56.99999999999999-22.0-26.0,2.3579626,0.013349821,4.6911364
331,-0.012509794,0.011834322,-2.0,753.9293561887778,77,0,78,193.41109762751927,193.41109761762263,90.0-20.0-66.0-23.0-25.0,-0.13762842,-0.7378829,1.2024359
332,-0.012864715,0.011799097,-2.0,772.7416056706528,68,0,89,193.53835681949408,193.5383568088294,84.0-22.0-57.99999999999999-23.0-23.0,-0.17018522,-0.62337476,0.9083257
333,-0.044369504,0.0118785035,-2.0,743.8094304756336,77,0,84,193.44853368490945,193.4485336744888,97.0-22.0-65.0-20.0-22.0,0.1452464,-0.26117224,0.81474835
334,-0.012578399,0.0118785035,-2.0,770.1460772716732,58,0,58,193.8197146753803,193.81971466496495,66.0-20.0-66.0-22.0-20.0,-0.7504196,-1.0085553,0.5181533
335,-0.012959591,0.0118785035,-2.0,802.1345657945707,57,0,57,193.7932705302227,193.79327052043317,57.99999999999999-22.0-68.0-23.0-22.0,-0.76988983,-0.94213516,0.34631112
336,-0.012298437,0.0118785035,-2.0,746.6525678802981,74,0,74,193.49105386098321,193.49105385066707,90.0-20.0-66.0-22.0-22.0,-0.6002375,-0.74118084,0.28370225
337,-0.0125634875,0.0118785035,-2.0,768.8947111228916,59,0,59,193.78319993458553,193.78319992428516,66.0-20.0-66.0-23.0-20.0,-0.79970247,-0.89856464,0.19952962
338,-0.012425863,0.011596752,-2.0,757.3457170113545,76,0,76,193.38290914265707,193.3829091328238,89.0-23.0-68.0-23.0-20.0,-0.32468805,-0.38992357,0.1322801
339,-0.012352776,0.0118785035,-2.0,751.2123808127344,81,0,81,193.38089596152517,193.38089595133354,100.0-20.0-66.0-22.0-23.0,-0.33186692,-0.3953319,0.12876914
340,-0.012384495,0.0118785035,-2.0,753.8742570551613,69,0,69,193.5905686558133,193.59056864539963,84.0-20.0-66.0-20.0-22.0,-0.34135535,-0.3997573,0.1186215
341,-0.012269378,0.011248019,-2.0,744.2139310137144,76,0,76,193.46247711545425,193.46247710512736,94.0-20.0-66.0-22.0-22.0,-0.27083257,-0.31954542,0.099203944
342,-0.16501728,0.0118785035,-2.0,782.4374773402252,79,0,108,193.375303264388,193.37530325370304,100.0-22.0-56.99999999999999-22.0-25.0,2.1557453,0.09930987,4.1146092
343,-0.30876547,0.011799097,-1.0,777.6975247779981,76,0,124,193.5096145028352,193.5096144908064,100.0-22.0-47.0-25.0-23.0,4.0714774,0.011183155,8.12228
344,-0.3727501,0.0118785035,-1.0,776.2208795689154,76,0,124,193.66671810632695,193.66671809353804,100.0-20.0-44.0-22.0-23.0,5.6225476,-0.009483685,11.265742
345,-0.18818955,0.0118785035,-2.0,737.5142471749317,83,0,105,193.48115211826527,193.4811521069725,100.0-20.0-55.00000000000001-23.0-22.0,2.0293748,0.063670285,3.9331443
346,-0.012799167,0.011799097,-2.0,781.6555697832994,75,0,78,193.39771970384075,193.39771969394195,89.0-23.0-65.0-20.0-25.0,-0.46203455,-0.6823353,0.4424015
347,-0.01239522,0.011834322,-2.0,754.7742343171918,69,0,69,193.5731107322677,193.57311072197365,82.0-20.0-66.0-22.0-22.0,-0.6240633,-0.7967985,0.34724715
348,-0.20450673,0.0118785035,-2.0,739.5004979273677,74,0,107,193.63047335771387,193.63047334555367,100.0-20.0-54.0-20.0-20.0,2.2360425,0.067877054,4.3381357
349,-0.0122885015,0.0118785035,-2.0,745.8187358321211,67,0,67,193.6431724357991,193.6431724252277,82.0-20.0-66.0-20.0-20.0,-0.62008667,-0.8079996,0.37760082
350,-0.036664728,0.0118785035,-2.0,777.3904663733093,84,0,87,193.22603446655688,193.22603445693187,100.0-26.0-66.0-22.0-20.0,0.10624337,-0.16234842,0.5389045
351,-0.06824608,0.0118785035,-2.0,742.2583229937858,79,0,86,193.4382623750609,193.43826236446378,100.0-22.0-63.0-20.0-20.0,0.6756188,0.01945135,1.3140272
352,-0.012631202,0.011646682,-2.0,774.577119260194,84,0,84,193.24491997136246,193.24491996171207,100.0-25.0-68.0-22.0-22.0,-0.47348273,-0.58383447,0.22241099
353,-0.06832236,0.0118785035,-2.0,748.6604146943629,83,0,90,193.3920372863694,193.39203727579653,100.0-20.0-62.0-23.0-23.0,0.6315851,0.06376373,1.1373389
354,-0.012353009,0.0118785035,-2.0,751.2319886006942,71,0,71,193.53485964516804,193.53485963477743,87.0-22.0-66.0-20.0-20.0,-0.4888476,-0.58368313,0.19140416
355,-0.09245682,0.0118785035,-2.0,744.7585249055824,78,0,93,193.45746688794944,193.45746687709251,100.0-20.0-62.0-22.0-22.0,0.9647545,0.07537442,1.7805152
356,-0.08476442,0.0118785035,-2.0,764.137178174569,74,0,93,193.45973734359768,193.45973733268445,97.0-23.0-57.99999999999999-20.0-22.0,0.9444499,0.07754776,1.7355223
357,-0.18032238,0.0118785035,-2.0,740.0626012017764,81,0,104,193.49457555147316,193.49457554024602,100.0-20.0-56.99999999999999-22.0-22.0,2.330916,0.123416975,4.4166765
358,-0.012487464,0.0118785035,-2.0,762.5151050710746,80,0,80,193.37136560217522,193.37136559222338,97.0-22.0-68.0-20.0-23.0,-0.46206817,-0.630135,0.33781293
359,-0.13235278,0.0118785035,-2.0,751.2123808127344,81,0,96,193.4251730174908,193.42517300679916,100.0-20.0-60.0-22.0-23.0,1.6931162,0.07409433,3.2396767
360,-0.100331314,0.011834322,-2.0,749.4113845602841,83,0,94,193.3544507752366,193.35445076486613,100.0-22.0-62.0-23.0-22.0,0.93055624,0.073043406,1.7166424
361,-0.14063843,0.011567685,-2.0,766.6552683415584,81,0,99,193.34766211261964,193.34766210223984,100.0-25.0-62.0-20.0-20.0,1.7172097,0.074361816,3.2873042
362,-0.22023588,0.0118785035,-2.0,741.4034013474754,79,0,105,193.64860263184178,193.64860261942593,100.0-20.0-49.0-20.0-22.0,2.269156,0.062166926,4.4156194
363,-0.23623799,0.0118785035,-2.0,741.5799462841562,80,0,108,193.4933132051937,193.49331319380835,100.0-22.0-55.00000000000001-22.0-20.0,2.5843499,0.028825426,5.1127324
364,-0.3326292,0.0118785035,-1.0,774.4110105904093,83,0,124,193.4553449161431,193.45534490460298,100.0-22.0-49.0-23.0-25.0,3.8376122,-0.007726737,7.6924644
365,-0.2603152,0.011719862,-2.0,746.1273034891801,78,0,115,193.48115211826527,193.4811521069725,100.0-20.0-56.99999999999999-23.0-22.0,2.7846985,0.003602187,5.564093
366,-0.012479314,0.011799097,-2.0,747.4907781611724,75,0,81,193.47947261674145,193.4794726060768,95.0-20.0-62.0-22.0-23.0,0.049227074,-0.72037894,1.5410289
367,-0.12472776,0.0118785035,-2.0,763.5823562238937,69,0,98,193.67685800825598,193.6768579956041,100.0-20.0-49.0-20.0-22.0,0.9430824,-0.028054932,1.944059
368,-0.06847181,0.011640797,-2.0,761.2013123294399,82,0,89,193.34894044147316,193.34894043151021,100.0-22.0-66.0-20.0-23.0,0.5827847,-0.18299985,1.5332679
369,-0.21260683,0.0118785035,-2.0,772.5317372036284,84,0,109,193.37366480365307,193.37366479282002,100.0-23.0-56.99999999999999-22.0-23.0,2.4505734,0.06819322,4.7664638
370,-0.028456822,0.011719862,-2.0,759.9435887704859,83,0,85,193.36276728481477,193.3627672746189,100.0-20.0-65.0-22.0-25.0,-0.076663844,-0.563003,0.9744487
371,-0.012132308,0.011799097,-2.0,732.7114541749718,76,0,76,193.50281940170538,193.5028193910901,97.0-20.0-66.0-20.0-20.0,-0.34217086,-0.77064365,0.8586874
372,-0.14060287,0.0118785035,-2.0,764.4087614900462,75,0,102,193.46020458697203,193.46020457576253,100.0-22.0-55.00000000000001-22.0-22.0,1.1034752,-0.04004974,2.28878
