episode,time,mean_reward,max_reward,min_reward,min_cost,min_index,converged,timestep_final,consumption,generation,loads,losses,actor_losses,critic_losses
439,0,-0.18035278,0.011799097,-2.0,744.7585249055824,78,0,102,193.51529534868524,193.51529533726298,100.0-20.0-55.00000000000001-22.0-22.0,2.436735,0.07381422,4.727435
440,0,-0.3091491,0.0118785035,-1.0,818.0362141889841,86,0,124,193.31952195091196,193.31952193974845,100.0-26.0-47.0-25.0-23.0,3.7639132,0.025548201,7.4782987
441,0,-0.41291735,0.0118785035,-1.0,793.237193391027,70,0,124,193.65081144161334,193.65081142849965,100.0-23.0-39.0-23.0-22.0,6.1681886,0.0044706594,12.328958
442,0,-0.3488443,0.0118785035,-1.0,761.0191942918491,72,0,124,193.95600550830162,193.9560054934405,100.0-20.0-34.0-20.0-22.0,3.6371922,0.008745867,7.258468
443,0,-0.4126001,0.0118785035,-1.0,770.9526957715002,67,0,124,193.85393147053847,193.85393145634038,100.0-22.0-38.0-20.0-20.0,4.8329525,0.018623553,9.630212
444,0,-0.41240546,0.0118785035,-1.0,755.634665510632,73,0,124,193.80568582564834,193.8056858120236,100.0-20.0-42.0-20.0-20.0,4.768709,0.0004790902,9.537979
445,0,-0.45303234,0.0118785035,-1.0,801.0924850532272,61,0,124,193.92797757639082,193.92797756148303,100.0-20.0-31.0-23.0-23.0,5.636842,0.009460274,11.256299
446,0,-0.38086236,0.0118785035,-1.0,793.9778651742264,77,0,124,193.69622849648934,193.6962284827266,100.0-23.0-33.0-28.000000000000004-22.0,3.8167577,0.024659624,7.5857205
447,0,-0.4286015,0.0118785035,-1.0,772.0838672835737,71,0,124,193.85654729805398,193.85654728378745,100.0-22.0-36.0-20.0-22.0,4.33382,0.004150351,8.6608515
448,0,-0.3485838,0.0118785035,-1.0,770.5988945305537,81,0,124,193.41994800952332,193.41994799808765,100.0-25.0-50.0-23.0-20.0,3.597489,0.026377024,7.1437435
449,0,-0.3251404,0.0118785035,-1.0,800.3412542646553,78,0,124,193.4982513158003,193.49825130372162,100.0-25.0-46.0-22.0-23.0,3.2653165,0.017504118,6.497122
450,0,-0.412748,0.011662524,-1.0,777.6152128478811,70,0,124,193.94179016204913,193.94179014701814,100.0-22.0-31.0-22.0-22.0,3.7335818,0.012600561,7.4434543
451,0,-0.4057041,0.0118785035,-1.0,813.7909623272789,60,0,124,193.94424202312962,193.94424200815786,100.0-22.0-31.0-20.0-23.0,3.4058728,0.008423164,6.7963533
452,0,-0.48500037,0.0118785035,-1.0,805.5560469307155,64,0,124,194.10564440698218,194.1056443906624,100.0-23.0-25.0-20.0-22.0,4.1585493,0.010365514,8.297723
453,0,-0.4455194,0.0118785035,-1.0,790.7846553039709,61,0,124,194.02940014421853,194.02940012844118,100.0-22.0-28.000000000000004-23.0-20.0,3.813108,0.021517774,7.5844355
454,0,-0.44486395,0.0118785035,-1.0,780.8133397778619,63,0,124,193.91771985987876,193.91771984519545,100.0-20.0-34.0-22.0-22.0,4.366463,0.0032534942,8.727643
455,0,-0.453404,0.011799097,-1.0,821.146524922124,63,0,124,193.98196051458558,193.98196049907983,100.0-23.0-26.0-22.0-23.0,4.1665583,0.0039698323,8.326392
456,0,-0.39673626,0.0118785035,-1.0,771.0901403451802,74,0,124,193.72308403371798,193.72308401999751,100.0-23.0-36.0-25.0-20.0,3.6793807,0.025844779,7.308264
457,0,-0.52481925,0.0118785035,-1.0,790.3587067965564,59,0,124,194.36902942053473,194.3690294024355,100.0-20.0-22.0-20.0-20.0,4.3139977,0.0036193233,8.621902
458,0,-0.48563924,0.0118785035,-1.0,839.8604315575095,61,0,124,193.89994407248182,193.89994405756164,100.0-23.0-28.000000000000004-22.0-25.0,5.097167,0.0059036696,10.183574
459,0,-0.52515566,0.0118785035,-1.0,808.0787875326389,58,0,124,194.142060127955,194.14206011162187,100.0-20.0-26.0-20.0-23.0,4.843381,-0.0045700516,9.697009
460,0,-0.5095919,0.0118785035,-1.0,817.2448671406466,55,0,124,194.14277026381757,194.14277024723003,100.0-23.0-25.0-20.0-20.0,4.9501333,0.00852885,9.884381
461,0,-0.48506433,0.011799097,-1.0,786.1711681211566,58,0,124,194.0519626902191,194.0519626743192,100.0-22.0-28.000000000000004-25.0-20.0,4.966645,0.014848811,9.904705
462,0,-0.46946758,0.0118785035,-1.0,804.5633159215248,55,0,124,194.1149893854667,194.1149893693426,97.0-23.0-26.0-23.0-20.0,4.3386245,0.008281807,8.661831
463,0,-0.47714135,0.0118785035,-1.0,804.5968695458729,60,0,124,194.12679584886575,194.12679583242058,100.0-22.0-25.0-22.0-22.0,4.2425723,0.016689869,8.452879
464,0,-0.48521832,0.0118785035,-1.0,816.8621619993065,60,0,124,193.9648396045446,193.964839589295,100.0-23.0-30.0-20.0-22.0,5.0538282,0.005863264,10.096938
465,0,-0.5089254,0.0118785035,-1.0,792.1953846410674,59,0,124,194.092024509188,194.0920244931591,100.0-20.0-28.000000000000004-22.0-22.0,4.8797545,0.0010121942,9.758547
466,0,-0.5248412,0.0118785035,-1.0,792.1953846410674,59,0,124,194.26574607287347,194.26574605560634,100.0-20.0-25.0-20.0-20.0,4.727049,0.007788944,9.439584
467,0,-0.5330373,0.0118785035,-1.0,798.8664834814299,57,0,124,194.2542856144694,194.25428559714692,100.0-22.0-23.0-20.0-20.0,4.8914022,0.011340619,9.761154
468,0,-0.48547447,0.0118785035,-1.0,805.5269580415078,54,0,124,194.27880207943923,194.2788020620501,100.0-20.0-23.0-20.0-22.0,4.198854,0.00810112,8.382453
469,0,-0.49334782,0.0118785035,-1.0,801.2342618589339,56,0,124,194.33098870838592,194.33098869058,100.0-20.0-22.0-20.0-22.0,4.0371757,0.011565314,8.052128
470,0,-0.5011102,0.0118785035,-1.0,812.3753402406721,51,0,124,194.21723004978472,194.2172300334845,92.0-22.0-26.0-22.0-22.0,5.1486692,0.0010613382,10.296052
471,0,-0.573193,0.0118785035,-1.0,802.2921439835986,51,0,124,194.36902942053473,194.3690294024355,100.0-20.0-22.0-20.0-20.0,5.1335955,0.001960571,10.264065
472,0,-0.4857467,0.01180519,-1.0,816.085422631658,56,0,124,194.15315558907693,194.15315557230736,100.0-23.0-23.0-22.0-20.0,4.9604135,0.009942313,9.901735
473,0,-0.5333204,0.0118785035,-1.0,795.8324181147781,53,0,124,194.31662394018431,194.31662392250777,100.0-20.0-25.0-20.0-20.0,5.124272,0.0122824805,10.224752
474,0,-0.55717105,0.0118785035,-1.0,810.1773807809907,54,0,124,194.30634410956236,194.30634409182576,100.0-22.0-22.0-20.0-20.0,5.3491273,0.0065567014,10.68587
475,0,-0.5094172,0.0118785035,-1.0,820.0296827399953,59,0,124,194.06641586945918,194.0664158535823,100.0-20.0-26.0-22.0-25.0,5.120413,0.010328878,10.220905
476,0,-0.54926467,0.0118785035,-1.0,807.5022139352176,54,0,124,194.33098870838592,194.33098869058,100.0-20.0-22.0-20.0-22.0,5.5135865,0.0136389695,11.000676
477,0,-0.5093907,0.0118785035,-1.0,818.9149944373947,57,0,124,194.21796024226032,194.2179602248919,100.0-23.0-20.0-23.0-20.0,4.7811675,0.008760517,9.545579
478,0,-0.52530175,0.0118785035,-1.0,814.6291389062961,51,0,124,194.32669835021036,194.32669833248195,98.0-22.0-22.0-20.0-22.0,4.928079,0.009722237,9.837438
479,0,-0.57303786,0.0118785035,-1.0,808.7059976460177,53,0,124,194.3847067337839,194.38470671554546,100.0-20.0-20.0-20.0-22.0,5.242968,0.010271991,10.46604
480,0,-0.5415528,0.0118785035,-1.0,824.2768298364394,53,0,124,194.2815004478106,194.28150043016126,100.0-22.0-20.0-22.0-23.0,4.9977307,0.010443731,9.975194
481,0,-0.57319945,0.0118785035,-1.0,822.2596235414098,53,0,124,194.26854335162898,194.26854333418123,100.0-22.0-22.0-20.0-22.0,5.622277,-0.0009644111,11.247105
482,0,-0.5731994,0.0118785035,-1.0,812.5932045729023,52,0,124,194.30634410956236,194.30634409182576,100.0-22.0-22.0-20.0-20.0,5.1427917,8.751874e-05,10.286027
483,0,-0.5810764,0.0118785035,-1.0,805.5956576652006,50,0,124,194.42296700377068,194.42296698523037,100.0-20.0-20.0-20.0-20.0,5.34084,0.010477986,10.661335
484,0,-0.5569859,0.0118785035,-1.0,797.8186496096863,53,0,124,194.32833033087394,194.32833031299842,100.0-20.0-22.0-22.0-20.0,4.8798423,0.0033576488,9.753566
485,0,-0.5492414,0.0118785035,-1.0,819.0655797989924,54,0,124,194.3219135842456,194.3219135663739,100.0-22.0-20.0-20.0-22.0,5.2173476,-7.99189e-05,10.435443
486,0,-0.56516135,0.01180519,-1.0,812.5932045729023,52,0,124,194.30634410956236,194.30634409182576,100.0-22.0-22.0-20.0-20.0,5.244525,-0.0033012768,10.496229
487,0,-0.573193,0.0118785035,-1.0,815.2110001454362,51,0,124,194.3847067337839,194.38470671554546,100.0-20.0-20.0-20.0-22.0,5.1519856,0.003451726,10.29762
488,0,-0.573239,0.0118785035,-1.0,814.6214600387892,52,0,124,194.3192725164199,194.3192724984778,100.0-22.0-20.0-22.0-20.0,5.5368133,0.0045664706,11.065039
489,0,-0.5652247,0.0118785035,-1.0,804.3348300795105,51,0,124,194.38199303616636,194.3819930178565,100.0-20.0-20.0-22.0-20.0,4.9204946,-0.0006940722,9.842914
490,0,-0.58092266,0.0118785035,-1.0,799.0377955221618,52,0,124,194.36902942053473,194.3690294024355,100.0-20.0-22.0-20.0-20.0,5.5216002,-0.0008571764,11.045434
491,0,-0.54108924,0.0118785035,-1.0,813.016927031474,57,0,124,194.10324080863532,194.10324079225023,100.0-23.0-25.0-22.0-20.0,5.737071,0.014509246,11.445647
492,0,-0.565177,0.0118785035,-1.0,809.3727894514286,53,0,124,194.30634410956236,194.30634409182576,100.0-22.0-22.0-20.0-20.0,5.6641006,0.004003894,11.320739
493,0,-0.54911,0.0118785035,-1.0,805.0223668637148,55,0,124,194.2542856144694,194.25428559714692,100.0-22.0-23.0-20.0-20.0,5.062087,0.007861439,10.109003
494,0,-0.5810764,0.0118785035,-1.0,811.9339470492713,52,0,124,194.33098870838592,194.33098869058,100.0-20.0-22.0-20.0-22.0,5.430952,0.0014821731,10.859485
495,0,-0.54157335,0.0118785035,-1.0,815.2110001454362,51,0,124,194.3847067337839,194.38470671554546,100.0-20.0-20.0-20.0-22.0,4.868981,0.009543617,9.719423
496,0,-0.56502354,0.0118785035,-1.0,807.5022139352176,54,0,124,194.29053760272205,194.290537585136,100.0-20.0-22.0-22.0-22.0,5.700258,0.004698148,11.391635
497,0,-0.57321495,0.0118785035,-1.0,823.5691599127732,53,0,124,194.24466967434464,194.24466965696183,100.0-23.0-22.0-20.0-20.0,5.963617,-0.0022206504,11.932203
498,0,-0.56518507,0.0118785035,-1.0,815.2110001454362,51,0,124,194.3847067337839,194.38470671554546,100.0-20.0-20.0-20.0-22.0,5.1005797,0.005657791,10.190373
499,0,-0.5809467,0.0118785035,-1.0,801.0521857099335,52,0,124,194.32833033087394,194.32833031299842,100.0-20.0-22.0-22.0-20.0,5.500422,-0.00045445163,11.002277
500,0,-0.573215,0.0118785035,-1.0,812.344240882699,47,0,124,194.48776015921388,194.48776014069594,95.0-22.0-20.0-20.0-20.0,4.8722973,0.0029516262,9.739215
501,0,-0.57293224,0.0118785035,-1.0,799.837248900426,53,0,124,194.42296700377068,194.42296698523037,100.0-20.0-20.0-20.0-20.0,5.127715,0.004024187,10.247904
502,0,-0.57321703,0.0118785035,-1.0,804.3348300795105,51,0,124,194.38199303616636,194.3819930178565,100.0-20.0-20.0-22.0-20.0,5.3127675,0.0016421785,10.622733
503,0,-0.5729082,0.0118785035,-1.0,797.8186496096863,53,0,124,194.31662394018431,194.31662392250777,100.0-20.0-23.0-20.0-20.0,5.4475207,0.0011828761,10.893141
504,0,-0.57288444,0.0118785035,-1.0,795.8324181147781,53,0,124,194.26574607287347,194.26574605560634,100.0-20.0-25.0-20.0-20.0,5.814143,-0.0011903098,11.631178
505,0,-0.55717105,0.0118785035,-1.0,819.874488130407,55,0,124,194.2815004478106,194.28150043016126,100.0-22.0-20.0-22.0-22.0,5.319976,0.0009583642,10.63855
506,0,-0.5573021,0.0118785035,-1.0,814.6214600387892,52,0,124,194.3192725164199,194.3192724984778,100.0-22.0-20.0-22.0-20.0,5.091924,0.004495546,10.1753845
507,0,-0.57319945,0.0118785035,-1.0,811.9339470492713,52,0,124,194.3847067337839,194.38470671554546,100.0-20.0-20.0-20.0-22.0,5.4263735,-0.001810767,10.856908
508,0,-0.5574696,0.0118785035,-1.0,823.5691599127732,53,0,124,194.24466967434464,194.24466965696183,100.0-23.0-22.0-20.0-20.0,5.3861628,0.0012479533,10.770379
509,0,-0.5571472,0.0118785035,-1.0,807.8669588117513,48,0,124,194.40159232124813,194.40159230360098,94.0-22.0-23.0-20.0-20.0,5.283072,0.001654497,10.5633955
510,0,-0.58107644,0.0118785035,-1.0,802.2921439835986,51,0,124,194.36902942053473,194.3690294024355,100.0-20.0-22.0-20.0-20.0,5.135979,0.0067542237,10.258993
511,0,-0.5732235,0.0118785035,-1.0,814.6214600387892,52,0,124,194.3192725164199,194.3192724984778,100.0-22.0-20.0-22.0-20.0,5.259103,0.0065460545,10.505647
512,0,-0.57306176,0.0118785035,-1.0,810.7093736222583,53,0,124,194.29053760272205,194.290537585136,100.0-20.0-22.0-22.0-22.0,5.4545302,-0.0028987601,10.915394
513,0,-0.54897213,0.0118785035,-1.0,793.4605748379879,55,0,124,194.27619883844102,194.27619882098298,100.0-20.0-23.0-22.0-20.0,5.159665,0.00977984,10.300313
514,0,-0.54911,0.0118785035,-1.0,811.3728031544363,53,0,124,194.26595753061673,194.26595751309932,100.0-22.0-22.0-22.0-20.0,5.3152843,0.0046453075,10.62187
515,0,-0.55744773,0.0118785035,-1.0,809.9778412791873,48,0,124,194.46555074246402,194.46555072393892,97.0-20.0-20.0-20.0-22.0,4.970996,-0.00021503195,9.94298
516,0,-0.56531626,0.0118785035,-1.0,802.2921439835986,51,0,124,194.36902942053473,194.3690294024355,100.0-20.0-22.0-20.0-20.0,5.3399587,0.010573356,10.659322
517,0,-0.5730697,0.0118785035,-1.0,801.0521857099335,52,0,124,194.32833033087394,194.32833031299842,100.0-20.0-22.0-22.0-20.0,5.2524514,-0.0012546728,10.507937
518,0,-0.5812536,0.0118785035,-1.0,805.5956576652006,50,0,124,194.42296700377068,194.42296698523037,100.0-20.0-20.0-20.0-20.0,5.238494,0.005633621,10.466276
519,0,-0.5732235,0.011834322,-1.0,804.3348300795105,51,0,124,194.38199303616636,194.3819930178565,100.0-20.0-20.0-22.0-20.0,5.113683,0.002672575,10.2225685
520,0,-0.54881907,0.0118785035,-1.0,790.3453322531708,56,0,124,194.3417667033869,194.34176668530415,100.0-20.0-20.0-23.0-20.0,4.854262,0.008375052,9.692302
521,0,-0.58108425,0.0118785035,-1.0,805.5956576652006,50,0,124,194.42296700377068,194.42296698523037,100.0-20.0-20.0-20.0-20.0,5.192239,0.00889096,10.367222
522,0,-0.58108425,0.0118785035,-1.0,812.5932045729023,52,0,124,194.3599335442501,194.3599335260826,100.0-22.0-20.0-20.0-20.0,5.1122136,0.004554727,10.215808
523,0,-0.56518507,0.0118785035,-1.0,811.3728031544363,53,0,124,194.30634410956236,194.30634409182576,100.0-22.0-22.0-20.0-20.0,5.314908,0.00012869637,10.6300335
524,0,-0.55716294,0.0118785035,-1.0,797.8186496096863,53,0,124,194.32833033087394,194.32833031299842,100.0-20.0-22.0-22.0-20.0,4.847732,0.0052906214,9.685365
525,0,-0.58123803,0.0118785035,-1.0,809.9778412791873,48,0,124,194.46555074246402,194.46555072393892,97.0-22.0-20.0-20.0-20.0,5.278689,0.0038444141,10.550168
526,0,-0.5493026,0.0118785035,-1.0,811.9339470492713,52,0,124,194.33098870838592,194.33098869058,100.0-20.0-22.0-20.0-22.0,4.731881,0.015855461,9.432536
527,0,-0.5812317,0.0118785035,-1.0,815.2110001454362,51,0,124,194.3847067337839,194.38470671554546,100.0-20.0-20.0-20.0-22.0,5.3679256,0.0066776327,10.72298
528,0,-0.57290816,0.0118785035,-1.0,797.8186496096863,53,0,124,194.32833033087394,194.32833031299842,100.0-20.0-22.0-22.0-20.0,5.1844854,-0.0043177498,10.378091
529,0,-0.5654856,0.0118785035,-1.0,826.8047035797964,52,0,124,194.2979118213629,194.29791180356014,100.0-23.0-20.0-20.0-20.0,5.214686,0.0014364888,10.426982
530,0,-0.57306176,0.0118785035,-1.0,804.3348300795105,51,0,124,194.42296700377068,194.42296698523037,100.0-20.0-20.0-20.0-20.0,4.742374,0.0032519365,9.47871
531,0,-0.54898024,0.0118785035,-1.0,797.8186496096863,53,0,124,194.38199303616636,194.3819930178565,100.0-20.0-20.0-22.0-20.0,4.759833,0.0055432934,9.5090065
532,0,-0.5732235,0.0118785035,-1.0,804.3348300795105,51,0,124,194.38199303616636,194.3819930178565,100.0-20.0-20.0-22.0-20.0,5.3017015,0.0048200884,10.594165
533,0,-0.58123803,0.0118785035,-1.0,815.8627001646157,51,0,124,194.3599335442501,194.3599335260826,100.0-22.0-20.0-20.0-20.0,4.942899,0.0068280306,9.872532
534,0,-0.573193,0.0118785035,-1.0,811.9339470492713,52,0,124,194.3847067337839,194.38470671554546,100.0-20.0-20.0-20.0-22.0,5.4366627,0.0043406696,10.865031
535,0,-0.55752444,0.0118785035,-1.0,837.2193459850538,54,0,124,194.19686191323353,194.1968618959982,100.0-25.0-20.0-22.0-20.0,5.579542,-0.00087000924,11.161202
536,0,-0.55762464,0.0118785035,-1.0,835.2861909276527,53,0,124,194.284335817832,194.2843358002495,100.0-22.0-20.0-20.0-23.0,5.205263,0.0056275637,10.399657
537,0,-0.58911544,0.0118785035,-1.0,815.2110001454362,51,0,124,194.3847067337839,194.38470671554546,100.0-20.0-20.0-20.0-22.0,5.3507166,-0.0014159412,10.704648
538,0,-0.57288444,0.0118785035,-1.0,795.8324181147781,53,0,124,194.31662394018431,194.31662392250777,100.0-20.0-23.0-20.0-20.0,5.1433873,0.009412196,10.268348
539,0,-0.54911,0.0118785035,-1.0,805.0223668637148,55,0,124,194.2037535792658,194.20375356234285,100.0-22.0-25.0-20.0-20.0,5.212107,-0.0014642912,10.427548
540,0,-0.57304585,0.0118785035,-1.0,802.2921439835986,51,0,124,194.36902942053473,194.3690294024355,100.0-20.0-22.0-20.0-20.0,5.107566,0.0045473934,10.206454
541,0,-0.58108425,0.0118785035,-1.0,812.5932045729023,52,0,124,194.30634410956236,194.30634409182576,100.0-22.0-22.0-20.0-20.0,5.4136496,0.0010267347,10.825655
542,0,-0.5731994,0.0118785035,-1.0,802.2921439835986,51,0,124,194.36902942053473,194.3690294024355,100.0-20.0-22.0-20.0-20.0,5.3945513,0.00765692,10.774186
543,0,-0.58094674,0.0118785035,-1.0,801.0521857099335,52,0,124,194.32833033087394,194.32833031299842,100.0-20.0-22.0-22.0-20.0,5.3650365,0.0017317891,10.7270155
544,0,-0.56535435,0.0118785035,-1.0,815.8627001646157,51,0,124,194.3599335442501,194.3599335260826,100.0-22.0-20.0-20.0-20.0,4.9113345,0.016669393,9.789738
545,0,-0.59700084,0.0118785035,-1.0,805.5956576652006,50,0,124,194.42296700377068,194.42296698523037,100.0-20.0-20.0-20.0-20.0,5.1183367,-0.00066840055,10.238394
546,0,-0.5730379,0.0118785035,-1.0,802.2921439835986,51,0,124,194.42296700377068,194.42296698523037,100.0-20.0-20.0-20.0-20.0,4.96635,0.009477038,9.914125
547,0,-0.5732235,0.0118785035,-1.0,821.8500583903392,48,0,124,194.44882398404272,194.448823965827,95.0-22.0-20.0-20.0-22.0,5.4053726,0.004060315,10.802985
548,0,-0.59700084,0.0118785035,-1.0,805.5956576652006,50,0,124,194.42296700377068,194.42296698523037,100.0-20.0-20.0-20.0-20.0,5.340524,-0.00041578413,10.682224
549,0,-0.5809227,0.0118785035,-1.0,799.0377955221618,52,0,124,194.36902942053473,194.3690294024355,100.0-20.0-22.0-20.0-20.0,5.195198,-8.868078e-05,10.390932
550,0,-0.57293224,0.0118785035,-1.0,799.837248900426,53,0,124,194.38199303616636,194.3819930178565,100.0-20.0-20.0-22.0-20.0,5.0266213,0.0038248424,10.045935
551,0,-0.58123803,0.0118785035,-1.0,815.2110001454362,51,0,124,194.3847067337839,194.38470671554546,100.0-20.0-20.0-20.0-22.0,5.2885637,-0.0015927176,10.580669
552,0,-0.5810764,0.0118785035,-1.0,811.9339470492713,52,0,124,194.33098870838592,194.33098869058,100.0-20.0-22.0-20.0-22.0,5.245517,-0.002330128,10.496026
553,0,-0.58898586,0.0118785035,-1.0,804.3348300795105,51,0,124,194.38199303616636,194.3819930178565,100.0-20.0-20.0-22.0-20.0,5.3890676,-0.0009203283,10.780333
554,0,-0.58912325,0.0118785035,-1.0,815.8627001646157,51,0,124,194.3599335442501,194.3599335260826,100.0-22.0-20.0-20.0-20.0,5.538535,-0.0012172401,11.079871
555,0,-0.5729567,0.0118785035,-1.0,801.8883106013669,53,0,124,194.3417667033869,194.34176668530415,100.0-20.0-20.0-23.0-20.0,5.3690305,0.0034940408,10.731435
556,0,-0.5811084,0.0118785035,-1.0,804.3348300795105,51,0,124,194.38199303616636,194.3819930178565,100.0-20.0-20.0-22.0-20.0,5.0954995,-9.13024e-05,10.191558
557,0,-0.5891232,0.0118785035,-1.0,805.5956576652006,50,0,124,194.42296700377068,194.42296698523037,100.0-20.0-20.0-20.0-20.0,5.3746195,0.0021649858,10.745257
558,0,-0.5812317,0.0118785035,-1.0,805.5956576652006,50,0,124,194.42296700377068,194.42296698523037,100.0-20.0-20.0-20.0-20.0,5.078073,0.003674152,10.149143
559,0,-0.56550753,0.0118785035,-1.0,817.9489111669424,50,0,124,194.38061829154836,194.38061827339004,98.0-23.0-20.0-20.0-20.0,5.0983596,0.013268074,10.170515
560,0,-0.56517714,0.0118785035,-1.0,809.3727894514286,53,0,124,194.3599335442501,194.3599335260826,100.0-22.0-20.0-20.0-20.0,4.982953,0.00048866373,9.965247
561,0,-0.59700084,0.0118785035,-1.0,805.5956576652006,50,0,124,194.42296700377068,194.42296698523037,100.0-20.0-20.0-20.0-20.0,5.5231185,-0.000106513005,11.046741
562,0,-0.56516135,0.0118785035,-1.0,802.2921439835986,51,0,124,194.36902942053473,194.3690294024355,100.0-20.0-22.0-20.0-20.0,5.002971,0.026561106,9.953103
563,0,-0.59700084,0.0118785035,-1.0,805.5956576652006,50,0,124,194.42296700377068,194.42296698523037,100.0-20.0-20.0-20.0-20.0,5.5372334,0.0014817655,11.071768
564,0,-0.59700084,0.0118785035,-1.0,805.5956576652006,50,0,124,194.42296700377068,194.42296698523037,100.0-20.0-20.0-20.0-20.0,5.4319363,0.00012132327,10.8639
565,0,-0.5810764,0.0118785035,-1.0,802.2921439835986,51,0,124,194.36902942053473,194.3690294024355,100.0-20.0-22.0-20.0-20.0,5.4081817,-0.0023063445,10.821247
566,0,-0.573215,0.0118785035,-1.0,805.5956576652006,50,0,124,194.42296700377068,194.42296698523037,100.0-20.0-20.0-20.0-20.0,5.1254835,0.005719213,10.239798
567,0,-0.5731994,0.0118785035,-1.0,807.728346224378,49,0,124,194.44395318404432,194.44395316551174,98.0-22.0-20.0-20.0-20.0,5.4632745,0.0034307938,10.91994
568,0,-0.5810764,0.0118785035,-1.0,811.9339470492713,52,0,124,194.3847067337839,194.38470671554546,100.0-20.0-20.0-20.0-22.0,5.5695558,0.0006335403,11.138082
569,0,-0.59700084,0.0118785035,-1.0,805.5956576652006,50,0,124,194.42296700377068,194.42296698523037,100.0-20.0-20.0-20.0-20.0,5.446703,-2.1992128e-05,10.89369
570,0,-0.58094674,0.0118785035,-1.0,801.0521857099335,52,0,124,194.36902942053473,194.3690294024355,100.0-20.0-22.0-20.0-20.0,5.6483765,0.0070620854,11.282852
571,0,-0.5889614,0.0118785035,-1.0,802.2921439835986,51,0,124,194.36902942053473,194.3690294024355,100.0-20.0-22.0-20.0-20.0,5.1726727,0.0010589401,10.343455
572,0,-0.58911544,0.0118785035,-1.0,805.5956576652006,50,0,124,194.42296700377068,194.42296698523037,100.0-20.0-20.0-20.0-20.0,5.3595457,0.014437672,10.690451
573,0,-0.59700084,0.0118785035,-1.0,805.5956576652006,50,0,124,194.42296700377068,194.42296698523037,100.0-20.0-20.0-20.0-20.0,5.341224,-3.6782025e-05,10.682743
574,0,-0.5889615,0.0118785035,-1.0,802.2921439835986,51,0,124,194.42296700377068,194.42296698523037,100.0-20.0-20.0-20.0-20.0,5.351977,0.0042993873,10.695573
575,0,-0.59700084,0.0118785035,-1.0,805.5956576652006,50,0,124,194.42296700377068,194.42296698523037,100.0-20.0-20.0-20.0-20.0,5.615616,2.9551486e-06,11.231437
576,0,-0.58898586,0.0118785035,-1.0,804.3348300795105,51,0,124,194.38199303616636,194.3819930178565,100.0-20.0-20.0-22.0-20.0,5.6114426,-0.0005710208,11.224233
577,0,-0.5889615,0.0118785035,-1.0,802.2921439835986,51,0,124,194.42296700377068,194.42296698523037,100.0-20.0-20.0-20.0-20.0,5.3220196,-0.00045791667,10.645168
578,0,-0.59700084,0.0118785035,-1.0,805.5956576652006,50,0,124,194.42296700377068,194.42296698523037,100.0-20.0-20.0-20.0-20.0,5.159713,-0.00069394545,10.321016
579,0,-0.58911544,0.0118785035,-1.0,805.5956576652006,50,0,124,194.42296700377068,194.42296698523037,100.0-20.0-20.0-20.0-20.0,5.496428,0.0015961911,10.989866
580,0,-0.5811084,0.0118785035,-1.0,814.6214600387892,52,0,124,194.3192725164199,194.3192724984778,100.0-22.0-20.0-22.0-20.0,5.622395,-0.0020385901,11.249065
581,0,-0.5728845,0.0118785035,-1.0,795.8324181147781,53,0,124,194.31662394018431,194.31662392250777,100.0-20.0-23.0-20.0-20.0,5.2664447,0.00011440516,10.532863
582,0,-0.59700084,0.0118785035,-1.0,805.5956576652006,50,0,124,194.42296700377068,194.42296698523037,100.0-20.0-20.0-20.0-20.0,5.5336313,0.00019668539,11.067074
583,0,-0.5891232,0.0118785035,-1.0,805.5956576652006,50,0,124,194.42296700377068,194.42296698523037,100.0-20.0-20.0-20.0-20.0,5.2341824,0.00969619,10.449183
584,0,-0.59700084,0.0118785035,-1.0,805.5956576652006,50,0,124,194.42296700377068,194.42296698523037,100.0-20.0-20.0-20.0-20.0,5.497542,0.0003924628,10.994504
585,0,-0.5889615,0.0118785035,-1.0,802.2921439835986,51,0,124,194.42296700377068,194.42296698523037,100.0-20.0-20.0-20.0-20.0,5.4675264,6.156539e-05,10.935139
586,0,-0.58911544,0.0118785035,-1.0,805.5956576652006,50,0,124,194.42296700377068,194.42296698523037,100.0-20.0-20.0-20.0-20.0,5.076051,4.1951735e-05,10.152221
587,0,-0.5812317,0.0118785035,-1.0,815.2110001454362,51,0,124,194.3847067337839,194.38470671554546,100.0-20.0-20.0-20.0-22.0,5.581615,0.0004060534,11.162617
588,0,-0.56535435,0.0118785035,-1.0,804.3348300795105,51,0,124,194.38199303616636,194.3819930178565,100.0-20.0-20.0-22.0-20.0,5.1421423,0.01063295,10.263211
589,0,-0.59700084,0.0118785035,-1.0,805.5956576652006,50,0,124,194.42296700377068,194.42296698523037,100.0-20.0-20.0-20.0-20.0,5.4490504,-0.000486059,10.899261
590,0,-0.58110845,0.0118785035,-1.0,805.5956576652006,50,0,124,194.42296700377068,194.42296698523037,100.0-20.0-20.0-20.0-20.0,5.714555,0.0010115494,11.427266
591,0,-0.59700084,0.0118785035,-1.0,805.5956576652006,50,0,124,194.42296700377068,194.42296698523037,100.0-20.0-20.0-20.0-20.0,5.3753724,-0.00084366003,10.75262
592,0,-0.5810764,0.0118785035,-1.0,811.9339470492713,52,0,124,194.3847067337839,194.38470671554546,100.0-20.0-20.0-20.0-22.0,5.2527966,0.009254844,10.487264
